PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,2068,0,15/11/03,18,27,33,34,44,47,42
649,2069,0,19/11/03,9,10,13,23,28,29,33
649,2070,0,22/11/03,2,16,25,34,37,48,13
649,2071,0,26/11/03,3,5,7,25,40,47,42
649,2072,0,29/11/03,13,17,26,27,29,45,6
649,2073,0,3/12/03,3,11,27,31,33,35,1
649,2074,0,6/12/03,7,21,31,38,42,48,14
649,2075,0,10/12/03,2,13,14,24,29,42,17
649,2076,0,13/12/03,5,7,10,30,34,35,1
649,2077,0,17/12/03,5,14,17,25,34,44,11
649,2078,0,20/12/03,4,18,20,31,39,48,9
649,2079,0,24/12/03,5,12,21,28,30,45,38
649,2080,0,27/12/03,5,9,17,31,37,44,3
649,2081,0,31/12/03,13,14,17,20,39,40,23
649,2082,0,3/1/04,9,13,24,36,44,45,30
649,2083,0,7/1/04,2,6,13,20,42,48,37
649,2084,0,10/1/04,13,16,18,21,32,33,26
649,2085,0,14/1/04,1,7,12,24,44,49,5
649,2086,0,17/1/04,2,12,25,40,41,47,14
649,2087,0,21/1/04,1,7,26,40,43,45,46
649,2088,0,24/1/04,3,8,17,20,26,47,38
649,2089,0,28/1/04,3,14,20,23,25,45,12
649,2090,0,31/1/04,1,20,23,36,38,49,7
649,2091,0,4/2/04,8,22,37,38,45,47,43
649,2092,0,7/2/04,3,14,26,27,35,44,28
649,2093,0,11/2/04,4,10,14,19,21,28,12
649,2094,0,14/2/04,1,5,12,17,31,44,36
649,2095,0,18/2/04,21,22,26,27,40,47,3
649,2096,0,21/2/04,4,5,26,33,38,44,49
649,2097,0,25/2/04,1,9,25,27,37,40,45
649,2098,0,28/2/04,3,15,17,26,27,46,38
649,2099,0,3/3/04,1,2,7,16,43,44,20
649,2100,0,6/3/04,12,17,25,26,43,44,2
649,2101,0,10/3/04,2,17,35,41,46,48,5
649,2102,0,13/3/04,9,27,32,38,39,49,46
649,2103,0,17/3/04,2,23,25,33,34,41,3
649,2104,0,20/3/04,9,13,21,25,38,41,33
649,2105,0,24/3/04,5,15,19,24,26,46,43
649,2106,0,27/3/04,7,19,31,43,45,49,36
649,2107,0,31/3/04,2,3,17,18,19,46,30
649,2108,0,3/4/04,3,17,22,25,40,46,27
649,2109,0,7/4/04,1,10,18,20,30,40,34
649,2110,0,10/4/04,20,33,36,45,46,47,39
649,2111,0,14/4/04,9,12,14,19,31,43,32
649,2112,0,17/4/04,11,13,18,20,24,29,8
649,2113,0,21/4/04,12,24,32,36,39,47,43
649,2114,0,24/4/04,4,6,15,22,23,27,25
649,2115,0,28/4/04,16,30,36,39,45,47,22
649,2116,0,1/5/04,8,21,24,26,34,38,14
649,2117,0,5/5/04,5,13,16,20,28,31,4
649,2118,0,8/5/04,4,7,24,39,43,44,23
649,2119,0,12/5/04,1,10,26,29,40,45,18
649,2120,0,15/5/04,21,24,30,32,40,41,7
649,2121,0,19/5/04,5,16,24,26,46,48,11
649,2122,0,22/5/04,1,11,12,15,32,46,20
649,2123,0,26/5/04,14,35,37,44,46,48,13
649,2124,0,29/5/04,24,29,30,31,34,46,38
649,2125,0,2/6/04,1,4,20,21,26,43,7
649,2126,0,5/6/04,12,13,17,26,43,45,11
649,2127,0,9/6/04,7,23,24,27,41,42,49
649,2128,0,12/6/04,4,10,28,29,30,46,2
649,2129,0,16/6/04,4,22,30,39,46,47,49
649,2130,0,19/6/04,1,33,40,41,45,48,46
649,2131,0,23/6/04,4,6,15,22,27,40,26
649,2132,0,26/6/04,1,7,8,10,18,36,42
649,2133,0,30/6/04,2,21,31,32,41,49,7
649,2134,0,3/7/04,1,11,14,20,31,40,26
649,2135,0,7/7/04,2,7,26,35,39,43,17
649,2136,0,10/7/04,4,26,30,31,48,49,23
649,2137,0,14/7/04,7,19,32,35,36,43,12
649,2138,0,17/7/04,10,18,23,26,41,43,42
649,2139,0,21/7/04,19,21,24,25,45,46,39
649,2140,0,24/7/04,6,13,17,19,24,29,35
649,2141,0,28/7/04,4,8,25,29,36,37,14
649,2142,0,31/7/04,3,21,31,40,43,49,23
649,2143,0,4/8/04,6,7,9,11,30,43,4
649,2144,0,7/8/04,3,12,23,30,36,37,35
649,2145,0,11/8/04,4,16,18,28,30,38,35
649,2146,0,14/8/04,13,29,31,36,37,42,25
649,2147,0,18/8/04,3,4,13,21,27,29,19
649,2148,0,21/8/04,28,30,31,37,39,46,34
649,2149,0,25/8/04,9,16,22,23,33,45,46
649,2150,0,28/8/04,17,19,23,24,28,38,12
649,2151,0,1/9/04,1,2,21,30,31,38,46
649,2152,0,4/9/04,2,4,5,44,46,47,3
649,2153,0,8/9/04,10,26,37,40,42,47,5
649,2154,0,11/9/04,7,10,21,29,32,43,27
649,2155,0,15/9/04,1,3,15,16,22,39,37
649,2156,0,18/9/04,7,11,15,39,42,48,40
649,2157,0,22/9/04,13,30,32,33,42,46,5
649,2158,0,25/9/04,15,17,20,21,44,47,26
649,2159,0,29/9/04,10,12,14,27,34,36,26
649,2160,0,2/10/04,4,9,14,27,35,48,32
649,2161,0,6/10/04,20,26,29,31,40,49,18
649,2162,0,9/10/04,16,23,33,35,43,49,6
649,2163,0,13/10/04,6,15,22,30,31,48,1
649,2164,0,16/10/04,1,3,11,40,42,48,35
649,2165,0,20/10/04,2,3,13,14,31,36,9
649,2166,0,23/10/04,1,8,13,24,27,43,36
649,2167,0,27/10/04,29,30,33,34,37,46,47
649,2168,0,30/10/04,18,26,29,39,43,45,9
649,2169,0,3/11/04,10,18,19,37,43,48,12
649,2170,0,6/11/04,1,6,16,34,37,41,12
649,2171,0,10/11/04,2,9,19,33,35,45,12
649,2172,0,13/11/04,4,6,7,17,31,36,27
649,2173,0,17/11/04,13,24,30,41,43,47,17
649,2174,0,20/11/04,28,30,38,44,45,48,18
649,2175,0,24/11/04,15,17,19,20,35,38,31
649,2176,0,27/11/04,12,15,30,38,47,48,27
649,2177,0,1/12/04,4,23,26,35,36,40,48
649,2178,0,4/12/04,16,24,26,30,39,42,6
649,2179,0,8/12/04,5,11,25,28,35,49,46
649,2180,0,11/12/04,2,9,40,43,47,48,39
649,2181,0,15/12/04,1,17,32,35,38,48,26
649,2182,0,18/12/04,3,18,27,32,37,40,42
649,2183,0,22/12/04,11,17,35,38,43,47,42
649,2184,0,25/12/04,4,13,16,32,35,37,34
649,2185,0,29/12/04,6,11,21,37,40,46,35
649,2186,0,1/1/05,10,16,17,34,40,47,41
649,2187,0,5/1/05,1,2,30,36,42,43,23
649,2188,0,8/1/05,3,15,18,19,32,48,17
649,2189,0,12/1/05,1,13,21,34,36,42,8
649,2190,0,15/1/05,1,8,27,33,34,42,21
649,2191,0,19/1/05,2,5,18,21,34,43,36
649,2192,0,22/1/05,8,10,33,41,42,45,35
649,2193,0,26/1/05,8,9,13,17,34,44,12
649,2194,0,29/1/05,4,24,26,37,41,43,11
649,2195,0,2/2/05,2,6,7,13,31,36,32
649,2196,0,5/2/05,11,17,26,31,46,48,1
649,2197,0,9/2/05,10,15,21,23,28,37,41
649,2198,0,12/2/05,5,12,16,26,37,43,40
649,2199,0,16/2/05,4,5,17,18,34,38,1
649,2200,0,19/2/05,12,16,27,35,39,41,24
649,2201,0,23/2/05,5,8,10,32,48,49,29
649,2202,0,26/2/05,4,12,22,37,43,49,8
649,2203,0,2/3/05,3,16,19,22,23,25,32
649,2204,0,5/3/05,6,12,20,21,24,43,22
649,2205,0,9/3/05,4,10,11,18,23,34,49
649,2206,0,12/3/05,6,7,8,30,34,43,19
649,2207,0,16/3/05,8,10,18,19,25,41,34
649,2208,0,19/3/05,2,9,12,30,35,46,37
649,2209,0,23/3/05,1,14,32,33,37,40,7
649,2210,0,26/3/05,2,19,27,32,41,43,24
649,2211,0,30/3/05,7,10,24,27,30,47,41
649,2212,0,2/4/05,4,12,24,25,38,41,11
649,2213,0,6/4/05,7,8,24,28,29,40,12
649,2214,0,9/4/05,7,10,11,47,48,49,26
649,2215,0,13/4/05,11,12,23,29,30,40,9
649,2216,0,16/4/05,2,11,16,31,33,41,17
649,2217,0,20/4/05,8,9,12,20,45,48,39
649,2218,0,23/4/05,18,19,23,29,33,45,8
649,2219,0,27/4/05,9,14,17,22,26,46,3
649,2220,0,30/4/05,10,11,18,21,32,42,19
649,2221,0,4/5/05,12,19,23,24,29,44,28
649,2222,0,7/5/05,6,26,28,30,33,34,49
649,2223,0,11/5/05,9,10,16,18,20,49,46
649,2224,0,14/5/05,5,11,20,23,27,28,42
649,2225,0,18/5/05,2,5,6,12,19,36,7
649,2226,0,21/5/05,1,21,23,27,40,45,38
649,2227,0,25/5/05,10,12,16,21,29,48,1
649,2228,0,28/5/05,6,12,17,28,37,46,11
649,2229,0,1/6/05,3,14,25,29,33,42,21
649,2230,0,4/6/05,11,16,18,19,21,23,41
649,2231,0,8/6/05,3,8,20,22,38,49,5
649,2232,0,11/6/05,3,4,11,28,30,45,16
649,2233,0,15/6/05,7,10,13,33,39,42,47
649,2234,0,18/6/05,5,6,7,36,38,46,20
649,2235,0,22/6/05,9,10,13,30,33,39,32
649,2236,0,25/6/05,2,10,11,17,26,44,25
649,2237,0,29/6/05,19,42,43,44,46,47,26
649,2238,0,2/7/05,2,18,22,38,39,44,10
649,2239,0,6/7/05,5,7,23,25,31,49,16
649,2240,0,9/7/05,3,8,10,23,26,28,22
649,2241,0,13/7/05,1,7,8,14,32,33,26
649,2242,0,16/7/05,14,22,23,32,43,49,34
649,2243,0,20/7/05,2,7,22,27,45,48,42
649,2244,0,23/7/05,12,22,25,30,33,38,17
649,2245,0,27/7/05,8,19,22,30,34,47,18
649,2246,0,30/7/05,10,16,21,29,38,45,25
649,2247,0,3/8/05,4,5,6,10,23,35,18
649,2248,0,6/8/05,6,22,28,36,41,48,24
649,2249,0,10/8/05,4,10,16,22,39,42,43
649,2250,0,13/8/05,10,17,21,40,44,45,39
649,2251,0,17/8/05,4,7,24,27,28,41,37
649,2252,0,20/8/05,4,14,17,23,26,38,47
649,2253,0,24/8/05,3,22,25,32,36,41,9
649,2254,0,27/8/05,2,32,39,42,45,46,49
649,2255,0,31/8/05,1,18,30,33,36,47,23
649,2256,0,3/9/05,8,12,22,37,42,46,24
649,2257,0,7/9/05,2,3,16,37,45,49,22
649,2258,0,10/9/05,6,8,26,33,35,42,41
649,2259,0,14/9/05,2,6,18,25,30,32,11
649,2260,0,17/9/05,4,7,13,33,40,47,37
649,2261,0,21/9/05,15,17,24,26,34,35,8
649,2262,0,24/9/05,15,20,32,39,40,47,30
649,2263,0,28/9/05,4,11,21,27,38,41,36
649,2264,0,1/10/05,9,14,19,23,43,45,20
649,2265,0,5/10/05,1,12,15,16,21,35,40
649,2266,0,8/10/05,5,13,15,17,24,27,29
649,2267,0,12/10/05,11,15,23,34,35,36,28
649,2268,0,15/10/05,1,20,31,32,45,46,39
649,2269,0,19/10/05,11,19,33,35,39,40,32
649,2270,0,22/10/05,3,21,25,26,31,40,41
649,2271,0,26/10/05,5,11,20,30,37,43,31
649,2272,0,29/10/05,4,14,19,25,26,49,21
649,2273,0,2/11/05,9,13,14,40,43,49,32
649,2274,0,5/11/05,4,30,39,42,45,46,38
649,2275,0,9/11/05,7,30,36,39,42,49,9
649,2276,0,12/11/05,1,14,24,30,35,45,9
649,2277,0,16/11/05,11,14,36,40,43,45,25
649,2278,0,19/11/05,1,6,8,11,23,46,13
649,2279,0,23/11/05,4,6,10,17,33,49,37
649,2280,0,26/11/05,15,21,31,35,41,46,22
649,2281,0,30/11/05,5,18,22,28,29,32,17
649,2282,0,3/12/05,16,19,21,25,35,45,24
649,2283,0,7/12/05,2,8,12,19,23,41,49
649,2284,0,10/12/05,6,18,23,37,40,45,48
649,2285,0,14/12/05,4,19,24,31,35,43,7
649,2286,0,17/12/05,4,13,18,19,42,43,45
649,2287,0,21/12/05,4,9,25,27,31,33,44
649,2288,0,24/12/05,16,17,18,23,28,33,27
649,2289,0,28/12/05,6,7,10,29,42,44,25
649,2290,0,31/12/05,10,13,31,33,34,35,22
649,2291,0,4/1/06,6,21,33,42,43,46,25
649,2292,0,7/1/06,5,20,28,30,41,42,16
649,2293,0,11/1/06,12,35,36,43,44,45,46
649,2294,0,14/1/06,11,29,35,36,44,48,30
649,2295,0,18/1/06,3,8,9,20,22,35,4
649,2296,0,21/1/06,3,5,10,21,30,37,8
649,2297,0,25/1/06,7,14,20,21,42,45,18
649,2298,0,28/1/06,9,19,22,33,37,46,35
649,2299,0,1/2/06,2,12,14,41,42,43,20
649,2300,0,4/2/06,2,16,17,29,39,41,11
649,2301,0,8/2/06,19,29,33,40,46,48,34
649,2302,0,11/2/06,5,21,29,30,36,45,49
649,2303,0,15/2/06,12,13,15,32,40,43,47
649,2304,0,18/2/06,17,20,24,28,31,41,25
649,2305,0,22/2/06,8,26,31,35,36,47,24
649,2306,0,25/2/06,7,9,13,23,26,47,28
649,2307,0,1/3/06,9,15,22,33,38,48,10
649,2308,0,4/3/06,7,28,35,40,42,48,46
649,2309,0,8/3/06,11,15,18,33,42,49,21
649,2310,0,11/3/06,12,13,19,20,21,29,38
649,2311,0,15/3/06,2,7,15,23,25,45,41
649,2312,0,18/3/06,1,6,31,37,44,45,19
649,2313,0,22/3/06,8,12,17,23,36,38,43
649,2314,0,25/3/06,17,23,24,33,35,41,47
649,2315,0,29/3/06,1,14,23,35,47,49,5
649,2316,0,1/4/06,4,6,8,12,34,38,14
649,2317,0,5/4/06,10,19,20,35,36,38,26
649,2318,0,8/4/06,1,6,8,10,15,20,34
649,2319,0,12/4/06,11,14,15,29,31,47,19
649,2320,0,15/4/06,2,3,9,21,26,29,42
649,2321,0,19/4/06,3,7,16,18,29,49,32
649,2322,0,22/4/06,21,22,23,24,48,49,3
649,2323,0,26/4/06,1,25,35,36,37,44,15
649,2324,0,29/4/06,4,29,35,40,43,45,9
649,2325,0,3/5/06,1,17,24,29,34,46,27
649,2326,0,6/5/06,6,28,30,31,34,48,47
649,2327,0,10/5/06,3,17,36,44,45,48,8
649,2328,0,13/5/06,2,10,11,16,42,43,21
649,2329,0,17/5/06,9,19,20,24,36,48,10
649,2330,0,20/5/06,15,18,22,31,43,49,26
649,2331,0,24/5/06,1,15,18,19,29,37,5
649,2332,0,27/5/06,9,15,18,34,35,45,6
649,2333,0,31/5/06,11,14,34,40,42,43,6
649,2334,0,3/6/06,8,20,21,27,36,48,11
649,2335,0,7/6/06,11,12,14,27,34,48,8
649,2336,0,10/6/06,18,23,32,34,41,46,49
649,2337,0,14/6/06,10,11,36,38,46,48,26
649,2338,0,17/6/06,11,14,20,25,31,36,48
649,2339,0,21/6/06,4,17,34,39,41,46,26
649,2340,0,24/6/06,2,20,26,29,37,45,17
649,2341,0,28/6/06,3,5,19,20,34,47,31
649,2342,0,1/7/06,11,19,36,41,46,49,38
649,2343,0,5/7/06,2,21,22,29,34,35,7
649,2344,0,8/7/06,11,14,29,33,42,44,7
649,2345,0,12/7/06,6,26,30,38,44,45,16
649,2346,0,15/7/06,13,17,21,33,41,42,38
649,2347,0,19/7/06,8,13,21,22,24,39,4
649,2348,0,22/7/06,2,6,9,20,43,44,46
649,2349,0,26/7/06,3,7,15,38,43,47,32
649,2350,0,29/7/06,13,16,21,42,46,49,8
649,2351,0,2/8/06,6,26,27,33,41,42,24
649,2352,0,5/8/06,2,13,19,25,30,32,40
649,2353,0,9/8/06,13,15,28,29,33,47,25
649,2354,0,12/8/06,3,10,21,23,33,44,43
649,2355,0,16/8/06,3,4,8,25,41,48,22
649,2356,0,19/8/06,9,10,19,43,47,49,29
649,2357,0,23/8/06,4,7,16,23,27,39,3
649,2358,0,26/8/06,1,9,10,24,32,35,39
649,2359,0,30/8/06,1,9,15,26,29,32,46
649,2360,0,2/9/06,3,9,10,14,17,19,12
649,2361,0,6/9/06,3,8,20,26,37,46,27
649,2362,0,9/9/06,13,22,31,32,34,48,26
649,2363,0,13/9/06,19,30,32,33,38,41,14
649,2364,0,16/9/06,5,13,14,29,39,40,34
649,2365,0,20/9/06,10,30,41,43,45,47,34
649,2366,0,23/9/06,6,11,19,20,32,39,38
649,2367,0,27/9/06,15,23,38,40,41,49,2
649,2368,0,30/9/06,1,10,18,24,31,46,19
649,2369,0,4/10/06,12,13,22,26,37,45,14
649,2370,0,7/10/06,15,20,33,37,39,45,13
649,2371,0,11/10/06,8,12,24,30,34,35,47
649,2372,0,14/10/06,9,14,22,45,47,49,25
649,2373,0,18/10/06,6,18,25,34,45,49,41
649,2374,0,21/10/06,2,4,25,29,41,43,38
649,2375,0,25/10/06,9,33,37,38,42,49,31
649,2376,0,28/10/06,1,10,26,38,39,47,45
649,2377,0,1/11/06,2,18,24,25,30,40,45
649,2378,0,4/11/06,6,23,30,33,37,41,17
649,2379,0,8/11/06,3,4,20,38,42,48,34
649,2380,0,11/11/06,3,5,6,7,26,40,16
649,2381,0,15/11/06,5,8,34,37,44,47,24
649,2382,0,18/11/06,1,11,22,25,39,41,44
649,2383,0,22/11/06,3,8,14,28,31,39,32
649,2384,0,25/11/06,1,18,20,23,41,47,37
649,2385,0,29/11/06,5,9,14,31,37,46,8
649,2386,0,2/12/06,8,32,33,43,46,49,1
649,2387,0,6/12/06,2,6,12,18,22,29,4
649,2388,0,9/12/06,4,11,18,20,29,44,24
649,2389,0,13/12/06,8,11,22,27,33,36,1
649,2390,0,16/12/06,7,22,24,30,38,46,41
649,2391,0,20/12/06,2,9,12,29,33,37,46
649,2392,0,23/12/06,4,6,19,22,23,45,43
649,2393,0,27/12/06,4,5,12,24,38,45,22
649,2394,0,30/12/06,10,14,18,40,45,49,1
649,2395,0,3/1/07,4,14,17,20,38,48,7
649,2396,0,6/1/07,19,20,33,43,45,47,38
649,2397,0,10/1/07,9,16,19,41,46,49,4
649,2398,0,13/1/07,1,2,3,19,25,41,31
649,2399,0,17/1/07,5,7,9,30,39,40,25
649,2400,0,20/1/07,24,40,45,47,48,49,7
649,2401,0,24/1/07,6,11,20,26,34,35,2
649,2402,0,27/1/07,6,9,17,20,22,40,7
649,2403,0,31/1/07,2,6,9,11,14,37,25
649,2404,0,3/2/07,10,13,24,27,37,39,14
649,2405,0,7/2/07,4,8,11,27,37,47,21
649,2406,0,10/2/07,8,13,23,37,41,42,26
649,2407,0,14/2/07,10,24,35,40,41,45,39
649,2408,0,17/2/07,13,20,31,36,43,46,19
649,2409,0,21/2/07,5,6,17,21,31,46,49
649,2410,0,24/2/07,4,6,15,33,38,40,13
649,2411,0,28/2/07,3,6,12,15,43,44,37
649,2412,0,3/3/07,3,21,27,37,43,44,9
649,2413,0,7/3/07,7,9,21,29,31,47,12
649,2414,0,10/3/07,9,18,28,37,42,49,24
649,2415,0,14/3/07,12,19,22,34,46,47,36
649,2416,0,17/3/07,13,21,23,27,28,34,31
649,2417,0,21/3/07,3,7,26,30,33,46,32
649,2418,0,24/3/07,1,13,19,26,32,46,28
649,2419,0,28/3/07,7,20,24,25,29,45,36
649,2420,0,31/3/07,4,9,16,32,37,41,5
649,2421,0,4/4/07,5,16,21,25,40,48,31
649,2422,0,7/4/07,10,12,23,26,35,37,47
649,2423,0,11/4/07,6,10,21,24,38,48,26
649,2424,0,14/4/07,6,15,22,26,41,49,9
649,2425,0,18/4/07,14,22,25,30,44,48,1
649,2426,0,21/4/07,17,29,33,43,45,49,18
649,2427,0,25/4/07,3,6,12,19,24,29,40
649,2428,0,28/4/07,3,19,20,23,35,38,48
649,2429,0,2/5/07,22,24,32,33,37,41,46
649,2430,0,5/5/07,1,23,26,28,33,40,10
649,2431,0,9/5/07,11,17,27,32,39,49,19
649,2432,0,12/5/07,5,7,13,27,45,47,11
649,2433,0,16/5/07,11,14,31,33,37,45,9
649,2434,0,19/5/07,8,16,33,37,40,42,35
649,2435,0,23/5/07,4,13,19,23,33,48,16
649,2436,0,26/5/07,6,17,29,32,36,47,37
649,2437,0,30/5/07,3,16,20,27,34,35,38
649,2438,0,2/6/07,8,16,19,32,40,46,28
649,2439,0,6/6/07,2,11,24,31,39,49,9
649,2440,0,9/6/07,10,20,25,41,44,46,6
649,2441,0,13/6/07,2,10,19,36,40,48,18
649,2442,0,16/6/07,3,15,31,33,43,48,24
649,2443,0,20/6/07,4,7,13,41,44,47,19
649,2444,0,23/6/07,7,20,24,37,43,49,21
649,2445,0,27/6/07,7,14,17,19,34,37,11
649,2446,0,30/6/07,6,12,25,43,45,47,31
649,2447,0,4/7/07,20,25,26,39,42,44,10
649,2448,0,7/7/07,10,19,25,31,37,40,1
649,2449,0,11/7/07,4,14,21,29,36,41,46
649,2450,0,14/7/07,10,27,33,38,40,49,21
649,2451,0,18/7/07,2,3,18,31,38,46,17
649,2452,0,21/7/07,9,10,22,29,38,41,11
649,2453,0,25/7/07,8,11,12,18,40,42,17
649,2454,0,28/7/07,1,5,17,32,39,45,40
649,2455,0,1/8/07,7,21,23,37,43,48,35
649,2456,0,4/8/07,9,17,18,20,41,49,46
649,2457,0,8/8/07,2,15,28,41,42,46,3
649,2458,0,11/8/07,1,17,23,34,37,49,13
649,2459,0,15/8/07,3,16,22,27,28,32,5
649,2460,0,18/8/07,2,12,32,34,38,48,43
649,2461,0,22/8/07,2,7,18,32,36,43,22
649,2462,0,25/8/07,9,19,31,35,39,42,1
649,2463,0,29/8/07,7,21,22,24,30,31,29
649,2464,0,1/9/07,11,17,18,28,31,46,42
649,2465,0,5/9/07,17,18,20,22,25,36,11
649,2466,0,8/9/07,3,8,16,20,24,25,23
649,2467,0,12/9/07,10,11,16,21,24,38,23
649,2468,0,15/9/07,9,39,40,43,46,48,24
649,2469,0,19/9/07,5,17,24,36,41,49,39
649,2470,0,22/9/07,5,8,12,15,39,47,40
649,2471,0,26/9/07,21,25,32,35,40,47,6
649,2472,0,29/9/07,9,19,26,29,39,45,33
649,2473,0,3/10/07,3,17,18,24,31,32,42
649,2474,0,6/10/07,5,15,30,35,41,48,6
649,2475,0,10/10/07,9,37,39,45,47,48,4
649,2476,0,13/10/07,1,26,30,32,39,47,21
649,2477,0,17/10/07,12,24,33,36,39,45,28
649,2478,0,20/10/07,7,8,13,26,32,35,41
649,2479,0,24/10/07,8,9,31,42,45,49,19
649,2480,0,27/10/07,12,13,17,34,40,47,9
649,2481,0,31/10/07,2,8,23,25,33,48,43
649,2482,0,3/11/07,8,23,33,40,46,49,37
649,2483,0,7/11/07,4,12,24,25,37,49,33
649,2484,0,10/11/07,3,13,14,17,20,42,40
649,2485,0,14/11/07,3,15,24,25,40,44,39
649,2486,0,17/11/07,14,17,27,41,47,48,24
649,2487,0,21/11/07,2,10,13,15,28,41,38
649,2488,0,24/11/07,1,10,25,27,30,36,41
649,2489,0,28/11/07,7,13,27,37,40,46,11
649,2490,0,1/12/07,16,21,31,40,43,45,37
649,2491,0,5/12/07,1,2,23,29,30,42,12
649,2492,0,8/12/07,2,9,11,22,35,45,31
649,2493,0,12/12/07,6,24,31,32,34,39,22
649,2494,0,15/12/07,3,11,32,34,44,48,33
649,2495,0,19/12/07,6,9,15,32,37,48,38
649,2496,0,22/12/07,8,17,30,36,40,47,24
649,2497,0,26/12/07,8,10,12,14,31,39,9
649,2498,0,29/12/07,7,13,16,24,35,42,1
649,2499,0,2/1/08,4,6,7,16,32,45,43
649,2500,0,5/1/08,3,22,25,36,39,40,41
649,2501,0,9/1/08,5,22,25,30,45,46,41
649,2502,0,12/1/08,3,10,32,43,44,46,35
649,2503,0,16/1/08,7,15,34,39,41,49,22
649,2504,0,19/1/08,13,18,22,29,37,49,47
649,2505,0,23/1/08,6,10,13,20,32,37,34
649,2506,0,26/1/08,1,5,11,37,44,47,36
649,2507,0,30/1/08,1,20,21,23,40,41,12
649,2508,0,2/2/08,7,11,13,34,46,47,9
649,2509,0,6/2/08,2,4,11,30,34,47,42
649,2510,0,9/2/08,3,17,26,33,39,46,18
649,2511,0,13/2/08,14,24,26,29,41,46,22
649,2512,0,16/2/08,19,29,33,35,44,49,22
649,2513,0,20/2/08,1,6,8,38,39,40,31
649,2514,0,23/2/08,4,14,20,31,32,42,18
649,2515,0,27/2/08,2,4,17,33,36,45,35
649,2516,0,1/3/08,3,7,9,28,31,43,2
649,2517,0,5/3/08,17,20,33,35,37,40,25
649,2518,0,8/3/08,11,12,13,16,46,48,28
649,2519,0,12/3/08,3,11,22,29,41,44,48
649,2520,0,15/3/08,3,9,11,19,30,39,20
649,2521,0,19/3/08,23,40,41,42,44,45,43
649,2522,0,22/3/08,5,6,10,25,36,38,7
649,2523,0,26/3/08,1,6,15,27,33,40,46
649,2524,0,29/3/08,4,7,10,12,26,33,24
649,2525,0,2/4/08,2,5,8,20,21,33,11
649,2526,0,5/4/08,16,18,21,27,36,43,44
649,2527,0,9/4/08,20,21,22,29,39,41,25
649,2528,0,12/4/08,1,13,23,35,38,42,22
649,2529,0,16/4/08,13,25,34,35,47,48,22
649,2530,0,19/4/08,5,27,30,32,46,49,9
649,2531,0,23/4/08,12,24,25,29,41,45,14
649,2532,0,26/4/08,1,2,18,38,42,45,30
649,2533,0,30/4/08,3,6,19,23,39,43,14
649,2534,0,3/5/08,3,6,15,27,40,44,41
649,2535,0,7/5/08,13,22,29,33,46,49,18
649,2536,0,10/5/08,13,15,17,26,34,48,25
649,2537,0,14/5/08,9,20,22,28,35,42,15
649,2538,0,17/5/08,5,21,35,38,47,48,45
649,2539,0,21/5/08,3,4,7,19,28,32,6
649,2540,0,24/5/08,3,16,22,39,42,49,28
649,2541,0,28/5/08,3,4,22,23,26,28,8
649,2542,0,31/5/08,2,9,11,22,34,35,26
649,2543,0,4/6/08,5,21,25,32,33,41,45
649,2544,0,7/6/08,27,29,33,36,46,48,24
649,2545,0,11/6/08,2,24,33,35,44,48,37
649,2546,0,14/6/08,6,9,14,18,42,44,36
649,2547,0,18/6/08,2,12,31,40,44,45,11
649,2548,0,21/6/08,6,7,14,16,17,27,32
649,2549,0,25/6/08,1,23,29,34,37,45,8
649,2550,0,28/6/08,4,16,20,23,28,44,32
649,2551,0,2/7/08,12,18,19,35,42,43,44
649,2552,0,5/7/08,2,7,8,32,43,49,48
649,2553,0,9/7/08,2,25,28,40,45,46,34
649,2554,0,12/7/08,15,18,19,21,24,35,37
649,2555,0,16/7/08,3,10,16,17,25,39,19
649,2556,0,19/7/08,10,20,28,36,40,46,23
649,2557,0,23/7/08,7,9,25,35,40,48,1
649,2558,0,26/7/08,2,6,20,23,38,45,24
649,2559,0,30/7/08,3,10,21,26,38,43,48
649,2560,0,2/8/08,2,9,26,44,47,49,34
649,2561,0,6/8/08,10,18,22,26,34,38,39
649,2562,0,9/8/08,1,34,37,39,40,42,11
649,2563,0,13/8/08,1,16,28,29,39,45,23
649,2564,0,16/8/08,12,16,19,32,42,49,3
649,2565,0,20/8/08,3,6,9,27,28,36,45
649,2566,0,23/8/08,3,7,13,30,38,46,24
649,2567,0,27/8/08,2,12,25,28,35,48,3
649,2568,0,30/8/08,2,26,29,36,37,45,31
649,2569,0,3/9/08,5,21,28,32,43,46,13
649,2570,0,6/9/08,2,5,9,17,32,35,36
649,2571,0,10/9/08,2,15,25,31,38,49,48
649,2572,0,13/9/08,5,18,20,26,37,39,14
649,2573,0,17/9/08,7,9,17,23,27,32,22
649,2574,0,20/9/08,2,10,24,31,33,49,3
649,2575,0,24/9/08,10,27,36,40,42,43,37
649,2576,0,27/9/08,11,19,29,33,44,46,34
649,2577,0,1/10/08,2,8,22,29,34,48,47
649,2578,0,4/10/08,12,19,23,25,36,46,2
649,2579,0,8/10/08,4,13,19,32,40,45,28
649,2580,0,11/10/08,7,8,23,38,39,45,47
